INdex,INdex.1,INdex.1.1,Magnitude,Station Name,Epicenter distance,Hypocenter distance,Focal depth,Station_Lon,Station_Lat,Epicenter_Lon,Epicenter_Lat,PGA,Tau_p,Tau_c,Origin Time,Rec Start Time,Vs30,Vs_20,Vs_10,Vs_5,PI_v,T_va,RSSC Vel,CAV,CAD,ID_2,IV_2,Arias intensity UD,Arias intensity NS,Arias intensity EW,PGV UD 3 sec,PGD UD 3 sec,PGA UD 3 sec,Max Acc Index UD,Max Acc Index NS,Max Acc Index EW,Max Vel Index UD,Max Disp Index UD,Total PGV UD,Total PGD UD,Total PGV NS,Total PGD NS,Total PGV EW,Total PGD EW,V VS ACC
167,167,167,3.6,TTR006,28.06728196,30.52494581,12,133.6303,35.5106,133.402,35.34,9.368,3,2.564325844,06:13:00,06:13:25,457,304,228,151,-10.70218509,0.250605167,0.008482917,0.113039143,0.044873869,1.20E-07,7.19E-07,0.002622605,0.003419444,0.006815862,0.001207629,0.000400848,0.030277738,268,0,131,274,290,0.000568281,4.08E-05,0.000603322,3.52E-05,0.000593052,3.26E-05,0.039885051
187,187,187,3.7,HRS001,50.32940531,51.51746343,11,132.9018,35.0337,133.414,35.205,5.75,0.011070111,0.738344839,09:57:00,09:58:02,591,394,197,122,-4.767622425,0.095479299,0.0651951,0.824601107,0.119167653,5.86E-07,4.25E-05,0.210224654,0.387292518,0.07700432,0.014870998,0.000764817,0.978612496,21,30,21,18,168,0.000519198,4.08E-05,0.001227869,0.000111825,0.000503587,3.55E-05,0.015196002
188,188,188,3.7,HRS002,36.69325804,38.30659454,11,133.2755,34.8951,133.414,35.205,14.215,1.5,3.276659546,09:57:00,09:57:59,833,555,278,175,-8.618083277,1.084955164,0.070375942,1.116176602,0.532084789,1.34E-05,4.94E-05,0.279673121,0.021776113,0.000683269,0.00602889,0.004154022,0.034914468,12,38,34,285,299,0.000754619,5.33E-05,0.000713427,4.72E-05,0.00056381,2.03E-05,0.172675977
189,189,189,3.7,HRS006,109.5805405,110.131262,11,132.4077,34.6659,133.414,35.205,2.474,3,2.173662241,09:57:00,09:58:19,719,480,240,145,-8.655092718,0.101584541,0.01834359,0.272624742,0.088553986,4.02E-07,3.36E-06,0.051349032,0.023108603,0.047697898,0.002470425,0.000590101,0.152800221,5,258,12,244,237,0.002173261,5.40E-05,0.001872448,3.70E-05,0.004254435,8.24E-05,0.016167682
190,190,190,3.7,HRS021,38.93239271,40.45653473,11,133.1171,34.9529,133.414,35.205,5.712,0.056603774,0.182666352,09:57:00,09:58:00,690,460,230,141,-3.973416354,0.054242167,0.07450656,0.851273067,0.032852676,4.68E-08,5.54E-05,0.127402985,7.371201701,0.02133561,0.016439687,0.000265482,1.90430438,106,172,102,105,245,0.000534216,3.63E-05,0.003007295,0.000262738,0.000720193,3.87E-05,0.008632909
191,191,191,3.7,OKY001,28.86341545,30.8884566,11,133.7314,35.1945,133.414,35.205,6.076,1.5,3.03381417,09:57:00,09:57:53,344,229,128,69,-8.94394103,0.302925783,0.025541455,0.375037324,0.175227886,1.51E-06,6.49E-06,0.052647264,0.116732875,0.029348824,0.002964518,0.001641721,0.061489041,52,287,90,275,299,0.00075658,4.33E-05,0.001103647,7.02E-05,0.000518136,2.08E-05,0.048212136
192,192,192,3.7,OKY005,36.14299813,37.77984005,11,133.7317,35.0098,133.414,35.205,7.545,0.011406844,0.953268526,09:57:00,09:57:59,464,309,155,92,-5.889400481,0.060434462,0.036786388,0.49950862,0.069561565,3.11E-07,1.35E-05,0.036088092,0.060842394,0.033653962,0.007426148,0.000745112,0.772073779,216,273,258,218,243,0.000564166,3.66E-05,0.000613437,3.38E-05,0.000404819,2.90E-05,0.009618443
193,193,193,3.7,OKY008,58.08330468,59.11573634,11,133.9036,34.8701,133.414,35.205,2.556,3,2.278215711,09:57:00,09:58:05,707,471,266,170,-7.706920822,0.067218865,0.016250635,0.22964766,0.08132226,3.47E-07,2.64E-06,0.008859654,0.00583722,0.034158154,0.002739157,0.000696919,0.256038684,13,109,263,12,273,0.000404575,3.08E-05,0.000328414,1.68E-05,0.000378493,2.67E-05,0.010698215
194,194,194,3.7,SMN001,43.47273034,44.84281753,11,133.1612,35.5372,133.414,35.205,4.188,1.5,2.576218837,09:57:00,09:58:01,531,354,177,117,-7.325862865,0.124524912,0.024985315,0.348814508,0.15392701,1.05E-06,6.24E-06,0.047976619,0.017681271,0.052630616,0.004137721,0.001060811,0.208778033,19,209,43,18,287,0.000435773,3.32E-05,0.00039015,2.66E-05,0.000526224,3.64E-05,0.019818755
211,211,211,3.7,HRS002,37.64526573,38.7061498,9,133.2755,34.8951,132.884,35.003,4.107,1.5,3.042626355,17:28:00,17:28:54,833,555,278,175,-8.581122975,0.557899699,0.044061075,0.667901627,0.300972118,4.53E-06,1.93E-05,0.125710438,1.47668417,0.094918267,0.004560556,0.002803424,0.051361949,224,11,274,284,299,0.000543476,4.23E-05,0.001749114,0.00013935,0.00074068,3.81E-05,0.088792495
215,215,215,3.7,HRS001,111.0524887,111.8108011,13,132.9018,35.0337,133.96,35.535,2.347,0.011111111,0.804479034,20:53:00,20:53:47,591,394,197,122,-8.352559296,0.090295423,0.015277833,0.203001785,0.029103804,3.83E-08,2.33E-06,0.006641036,0.012883718,0.018633367,0.002440161,0.000244531,0.169797983,85,134,103,89,296,0.002465743,5.26E-05,0.002642037,5.99E-05,0.003328907,8.94E-05,0.014370963
216,216,216,3.7,HRS005,104.4881163,105.2937152,13,133.2807,34.777,133.96,35.535,2.452,0.115384615,0.334098559,20:53:00,20:53:45,730,487,266,172,-5.701918606,0.110309174,0.062427288,0.784375835,0.04730489,1.10E-07,3.90E-05,0.084910214,0.067246074,0.056142188,0.010874682,0.000380944,0.619419425,60,175,127,62,242,0.000402711,1.42E-05,0.000621945,1.96E-05,6.80E-05,3.81E-06,0.01755625
217,217,217,3.7,HYG007,67.29207846,68.53629566,13,134.5459,35.1637,133.96,35.535,2.992,1.5,2.73673343,20:53:00,20:53:35,1321,881,440,319,-5.812457079,0.105113444,0.032259119,0.429277253,0.218260569,1.97E-06,1.04E-05,0.104926483,0.094309796,0.161064251,0.008286302,0.001317014,0.49531603,1,10,1,7,299,5.72E-05,5.06E-06,7.13E-05,4.02E-06,4.70E-05,3.15E-06,0.016729324
218,218,218,3.7,HYG013,94.9028948,95.78914052,13,134.7634,34.989,133.96,35.535,2.432,0.042253521,0.347012484,20:53:00,20:53:43,506,337,212,143,-6.41373625,0.052493454,0.023397885,0.324889458,0.019621108,1.66E-08,5.44E-06,0.011926875,0.016841154,0.04461368,0.004328136,0.00014302,0.518054691,40,136,52,48,266,0.000209707,4.28E-06,0.000447717,2.77E-05,0.000313353,1.47E-05,0.008354593
219,219,219,3.7,HYG017,92.01010676,92.92394603,13,134.5445,34.8593,133.96,35.535,2.155,0.010273973,1.080326552,20:53:00,20:53:42,926,617,309,216,-5.648159249,0.094140419,0.034926486,0.413006122,0.095146623,3.61E-07,1.22E-05,0.045263389,0.029441494,0.02793454,0.008974422,0.000561834,0.598977085,25,69,49,28,45,0.000298265,1.78E-05,0.000669907,4.62E-05,0.000302902,1.42E-05,0.014982913
220,220,220,3.7,HYG019,110.7707882,111.531016,13,134.8236,34.832,133.96,35.535,5.678,1.5,3.066824858,20:53:00,20:53:47,588,392,196,151,-6.413979007,0.180679588,0.050969838,0.759376898,0.357044783,6.11E-06,2.56E-05,0.153275227,0.00847935,1.450707838,0.008229705,0.003040095,0.286190388,275,277,290,299,299,0.003875032,8.32E-05,0.003283369,9.17E-05,0.003539193,0.000128967,0.028756049
221,221,221,3.7,OKY001,43.16487135,45.07999688,13,133.7314,35.1945,133.96,35.535,7.15,1.5,3.197892597,20:53:00,20:53:23,344,229,128,69,-6.24425939,1.165753681,0.221956059,3.434683094,1.6197956,0.000127087,0.000490606,3.137412305,0.907567471,2.129850194,0.020707874,0.013794849,0.11161141,2,2,213,293,299,0.002340094,0.000180846,0.001243638,9.54E-05,0.001918859,0.000150865,0.185535461
222,222,222,3.7,OKY003,52.84779366,54.42324222,13,134.3386,35.1737,133.96,35.535,3.972,1.5,1.651932334,20:53:00,20:53:31,948,632,316,188,-5.891258819,0.082846382,0.035721679,0.477787512,0.144868563,8.82E-07,1.28E-05,0.059135779,0.053174035,0.049126857,0.007253686,0.000896251,0.550129642,51,82,113,50,295,5.07E-05,3.05E-06,0.000278523,1.87E-05,7.50E-05,2.94E-06,0.013185411
223,223,223,3.7,OKY004,76.47980268,77.57680206,13,133.5018,34.9579,133.96,35.535,3.605,1.5,1.592011202,20:53:00,20:53:37,733,488,244,161,-8.164316714,0.085324279,0.015289363,0.198588352,0.059899606,1.50E-07,2.33E-06,0.008310301,0.022903159,0.021075222,0.002816713,0.000344268,0.207419648,93,221,161,35,247,6.80E-05,4.51E-06,0.000150286,3.69E-06,0.00012122,7.57E-06,0.013579781
224,224,224,3.7,OKY015,28.60296021,31.41861443,13,133.9256,35.2793,133.96,35.535,4.392,3,2.108214179,20:53:00,20:53:21,439,293,162,94,-8.997212839,0.128030552,0.01180616,0.159854266,0.05723852,1.57E-07,1.39E-06,0.034173786,0.002840882,0.01642947,0.002219835,0.000374231,0.108939897,114,86,124,117,153,0.001185203,1.85E-05,0.00168762,2.17E-05,0.001816496,3.01E-05,0.020376695
225,225,225,3.7,SMN016,110.5008441,111.2629163,13,132.8146,35.1957,133.96,35.535,1.577,1.5,1.958874835,20:53:00,20:53:47,432,288,144,86,-7.497380758,0.130703037,0.018410272,0.236491893,0.090221852,3.29E-07,3.39E-06,0.0093104,0.038725576,0.057853764,0.004224734,0.000502591,0.203092334,48,56,33,5,240,0.003064131,8.46E-05,0.004463116,0.000109921,0.005705748,0.000152741,0.020802034
227,227,227,3.7,TTR003,30.94503665,33.56479247,13,134.2075,35.3432,133.96,35.535,7.605,0.010869565,1.31672,20:53:00,20:53:25,830,553,277,175,-4.23204269,0.064517298,0.076092956,1.007270235,0.246974084,2.54E-06,5.79E-05,0.214246247,0.168962224,0.218286218,0.017477365,0.001569937,1.702078762,293,145,298,7,278,0.000126105,6.80E-06,0.000119535,7.03E-06,0.00016882,1.29E-05,0.010268247
230,230,230,3.7,TTR006,29.96087394,32.65966881,13,133.6303,35.5106,133.96,35.535,6.145,3,2.503225028,20:53:00,20:53:22,457,304,228,151,-9.929034758,0.07793765,0.006595629,0.098202962,0.040173622,6.90E-08,4.35E-07,0.018671301,0.746561287,0.004888944,0.000849501,0.0002164,0.068485144,69,52,89,68,138,0.000434654,1.86E-05,0.001012844,5.80E-05,0.000573567,1.47E-05,0.012404162
231,231,231,3.7,TTR007,51.19178385,52.81665205,13,133.4876,35.2826,133.96,35.535,1.843,0.15,0.472462328,20:53:00,20:53:30,764,509,255,150,-7.290840249,0.075912231,0.017581492,0.236551875,0.019012149,1.74E-08,3.07E-06,0.008138066,0.017830738,0.048637521,0.004169116,0.00015209,0.345073843,156,291,285,74,140,0.00015985,1.08E-05,0.000476768,3.60E-05,0.000367673,1.87E-05,0.012081807
232,232,232,3.7,HRS001,51.72450697,52.88123127,11,132.9018,35.0337,133.2,35.43,2.084,1.5,2.817397167,03:07:00,03:07:58,591,394,197,122,-4.787459213,0.199424542,0.10617226,1.468385374,0.734410024,2.26E-05,0.000112574,1.172104276,0.52831348,0.416033883,0.019652245,0.004395731,0.619175043,167,99,83,5,290,7.50E-05,4.03E-06,5.66E-05,3.74E-06,6.52E-05,4.32E-06,0.031739402
233,233,233,3.7,HRS004,114.7856194,115.3114843,11,132.2772,34.7262,133.2,35.43,1.517,0.010344828,0.868975215,03:07:00,03:08:16,1407,938,469,302,-8.183831514,0.140883661,0.016675076,0.230888417,0.034776143,5.32E-08,2.78E-06,0.009741355,0.025766348,0.015568812,0.00358913,0.000274133,0.160069455,65,102,36,216,61,0.002443166,9.16E-05,0.004231268,9.50E-05,0.005102698,0.00012689,0.022422331
234,234,234,3.7,HRS005,72.98045592,73.80478945,11,133.2807,34.777,133.2,35.43,2.641,1.5,2.745594845,03:07:00,03:08:04,730,487,266,172,-4.523410408,0.25091795,0.098314791,1.303996497,0.663231126,1.84E-05,9.64E-05,0.930159108,0.365647333,0.253256839,0.024566887,0.003990456,0.615174406,11,39,82,9,292,5.53E-05,4.03E-06,6.02E-05,5.11E-06,4.82E-05,3.85E-06,0.039934832
235,235,235,3.7,HRS021,53.58328743,54.7007193,11,133.1171,34.9529,133.2,35.43,2.155,1.5,3.197643179,03:07:00,03:08:00,690,460,230,141,-8.777656749,1.296166798,0.07187956,1.113958708,0.52472744,1.33E-05,5.14E-05,0.327395596,0.030241046,0.02540662,0.006713783,0.004467389,0.03254515,2,31,10,297,299,0.000791021,5.92E-05,0.000279691,1.93E-05,0.000257413,1.75E-05,0.206291353
236,236,236,3.7,OKY001,54.86925854,55.96101797,11,133.7314,35.1945,133.2,35.43,2.863,1.5,3.205439775,03:07:00,03:07:59,344,229,128,69,-5.378757549,0.632428776,0.237866041,3.683783364,1.740635058,0.000146643,0.000563436,3.553895839,1.400152845,3.680772184,0.022092339,0.014764451,0.219487581,280,5,141,291,299,0.002834215,0.000193906,0.00159538,0.000120586,0.002730655,0.00019797,0.100654166
237,237,237,3.7,OKY004,59.22684736,60.23968333,11,133.5018,34.9579,133.2,35.43,2.277,0.010452962,0.434506037,03:07:00,03:08:01,733,488,244,161,-7.340219765,0.092342438,0.024795337,0.345865901,0.025788076,2.94E-08,6.15E-06,0.014110256,0.069989016,0.056683671,0.004332077,0.000231897,0.294764191,72,68,95,74,72,4.58E-05,3.13E-06,5.31E-05,4.61E-06,5.19E-05,3.14E-06,0.014696755
238,238,238,3.7,OKY005,67.20096582,68.09529945,11,133.7317,35.0098,133.2,35.43,1.88,0.010204082,0.589645656,03:07:00,03:08:03,464,309,155,92,-7.476314648,0.089201162,0.022378363,0.304974128,0.029633172,4.41E-08,5.00E-06,0.016341165,0.054123045,0.04929585,0.003825977,0.00034184,0.269495595,139,149,137,58,67,0.000103207,6.74E-06,0.000148414,9.44E-06,7.36E-05,4.74E-06,0.014196806
241,241,241,3.7,SMN004,31.41836185,33.28833822,11,132.9004,35.2881,133.2,35.43,4.096,1.5,2.201694727,03:07:00,03:07:52,438,292,157,91,-2.81499365,0.120658932,0.19358192,2.587855909,1.048847216,4.60E-05,0.000374608,2.587266292,0.373477449,0.825878599,0.042300768,0.006405464,2.202767428,10,39,13,5,283,9.15E-05,7.59E-06,6.27E-05,3.22E-06,5.72E-05,3.94E-06,0.019203465
243,243,243,3.7,SMN016,43.60764599,44.97362326,11,132.8146,35.1957,133.2,35.43,7.942,1.5,1.493004166,03:07:00,03:07:56,432,288,144,86,-4.065338813,0.098931814,0.122627495,1.624455329,0.449290939,8.49E-06,0.000150302,0.64523736,0.61483481,0.51781068,0.02353728,0.002786671,1.494858784,37,112,46,18,284,6.45E-05,4.26E-06,0.00010948,6.15E-06,7.38E-05,2.57E-06,0.015745487
244,244,244,3.7,TTR007,30.80400225,32.70912036,11,133.4876,35.2826,133.2,35.43,7.003,1.5,2.39125948,03:07:00,03:07:52,764,509,255,150,-3.175350966,0.087452068,0.133400956,1.735545003,0.785927502,2.58E-05,0.000177945,1.264802222,1.115882718,2.191217049,0.031708062,0.004660006,2.278135122,31,32,75,16,267,0.000227622,1.68E-05,0.000155093,9.32E-06,0.000368183,2.57E-05,0.013918429
246,246,246,3.7,HRS001,51.33461159,52.49992712,11,132.9018,35.0337,133.294,35.366,3.236,1.5,3.195881327,17:19:00,17:20:04,591,394,197,122,-9.498523119,1.064364368,0.048066517,0.738405078,0.349358898,5.96E-06,2.30E-05,0.145699721,0.112144138,0.056346087,0.004590507,0.002985984,0.027098806,16,49,21,268,299,0.000732423,4.97E-05,0.001136939,6.55E-05,0.000451703,2.73E-05,0.16939885
249,249,249,3.7,SMN003,27.62862205,29.73786738,11,133.0929,35.1795,133.294,35.366,6.08,1.5,3.053820898,17:19:00,17:19:56,544,363,181,102,-8.497050709,0.106915899,0.02590277,0.402832317,0.182112323,1.58E-06,6.70E-06,0.016795879,0.287012857,0.138349363,0.002996194,0.001350881,0.176078976,290,269,20,234,260,0.001751506,8.85E-05,0.000874477,5.66E-05,0.002259178,0.000121885,0.017016194
251,251,251,3.7,SMN016,47.45763699,48.7157809,11,132.8146,35.1957,133.294,35.366,5.026,1.5,3.204392107,17:19:00,17:20:03,432,288,144,86,-5.44231007,0.52544685,0.333699545,5.157698268,2.439075892,0.000288405,0.001108846,6.860845449,8.336831107,1.587637342,0.030760148,0.020739858,0.367823518,118,156,102,298,299,0.004973508,0.000279998,0.004167666,0.000304822,0.002872331,0.000142859,0.083627464
252,252,252,3.7,TTR005,48.66428726,49.89201194,11,133.8253,35.429,133.294,35.366,2.927,1.5,3.157731595,17:19:00,17:20:03,330,220,110,106,-6.946239901,0.28598189,0.071345212,1.079624318,0.510452945,1.28E-05,5.06E-05,0.312874702,0.474303146,1.972750024,0.007435217,0.004423564,0.163355965,241,233,264,299,299,0.001701909,6.62E-05,0.001257519,6.44E-05,0.001860318,0.00014499,0.045515431
253,253,253,3.7,TTR006,34.44951778,36.16309272,11,133.6303,35.5106,133.294,35.366,3.094,3,2.258144395,17:19:00,17:20:00,457,304,228,151,-10.75195683,0.252411967,0.009250931,0.129783796,0.046180579,1.10E-07,8.55E-07,0.012052856,0.001323947,0.018341434,0.0010873,0.000358899,0.027065699,129,0,137,103,149,0.00056085,2.18E-05,0.000610462,3.25E-05,0.000722186,3.74E-05,0.040172612
257,257,257,3.7,HRS001,46.06442885,46.75394749,8,132.9018,35.0337,133.297,35.293,5.744,1.5,2.997949356,22:10:00,22:11:04,591,394,197,122,-3.011913257,0.152771791,0.18765209,2.482154272,1.383242436,8.01E-05,0.000351863,3.546168366,0.622157996,0.917645942,0.041666283,0.008276541,1.713647355,18,37,35,16,297,0.00061003,4.01E-05,0.000626978,3.80E-05,0.000552702,2.97E-05,0.024314386
258,258,258,3.7,HRS002,44.28767989,45.00442856,8,133.2755,34.8951,133.297,35.293,5.342,1.5,1.737178568,22:10:00,22:11:04,833,555,278,175,-4.777670924,0.050976039,0.042960525,0.558246541,0.186195862,1.41E-06,1.84E-05,0.227391917,0.142867907,0.079702174,0.008875075,0.001453676,1.093920655,46,46,82,45,299,0.000515867,3.95E-05,0.00033567,2.51E-05,0.00048214,3.10E-05,0.008113089
259,259,259,3.7,HRS005,57.39577139,57.95062186,8,133.2807,34.777,133.297,35.293,4.548,1.5,1.801043773,22:10:00,22:11:08,730,487,266,172,-5.331180539,0.11049053,0.074698547,1.029021489,0.323006478,4.58E-06,5.57E-05,0.263714547,0.396340882,0.168378846,0.014448404,0.002363101,0.821626958,42,65,78,28,299,0.000395519,2.89E-05,0.000401464,2.88E-05,0.000428971,1.85E-05,0.017585114
260,260,260,3.7,HRS021,41.20505179,41.97447192,8,133.1171,34.9529,133.297,35.293,2.422,1.5,3.233343186,22:10:00,22:10:58,690,460,230,141,-9.384396782,0.889950786,0.046209623,0.707715414,0.339231128,5.64E-06,2.13E-05,0.127169553,0.223111062,0.0264531,0.004167693,0.002815802,0.029424537,21,182,8,284,299,0.000753393,5.06E-05,0.001060844,6.59E-05,0.000471464,1.94E-05,0.141640067
261,261,261,3.7,OKY005,50.53299248,51.16232333,8,133.7317,35.0098,133.297,35.293,4.304,1.5,2.195220188,22:10:00,22:11:06,464,309,155,92,-5.972943581,0.063352976,0.042743043,0.604146011,0.233179521,2.23E-06,1.83E-05,0.090805394,0.064649436,0.065965852,0.006604047,0.001322029,0.6549724,146,59,62,25,258,0.000344183,2.27E-05,0.000314308,2.21E-05,0.000386661,2.38E-05,0.010082939
262,262,262,3.7,SMN001,29.81232023,30.86704453,8,133.1612,35.5372,133.297,35.293,11.549,1.5,2.153586529,22:10:00,22:11:00,531,354,177,117,-2.961758413,0.090627438,0.137273091,1.700191919,0.737586855,2.21E-05,0.000188223,1.433898789,0.267483126,0.256105812,0.036144069,0.004186042,2.505862296,15,23,19,5,291,0.000407136,2.50E-05,0.000507879,4.16E-05,0.000456112,3.63E-05,0.014423805
263,263,263,3.7,SMN002,28.70133482,29.79541275,8,133.0682,35.4714,133.297,35.293,3.464,0.2,0.410657633,22:10:00,22:10:59,184,123,81,49,-4.60259791,0.076204447,0.044780183,0.565042073,0.042171744,8.56E-08,2.00E-05,0.042656982,0.024529899,0.068521369,0.013027431,0.000417712,1.074133708,293,288,298,294,290,0.000505367,2.43E-05,0.000524494,3.55E-05,0.000458088,3.28E-05,0.012128314
265,265,265,3.7,SMN004,35.99989454,36.87807488,8,132.9004,35.2881,133.297,35.293,3.832,1.5,3.199742431,22:10:00,22:11:01,438,292,157,91,-6.311935794,0.934966669,0.190713812,2.942122914,1.39229025,9.39E-05,0.000362037,2.370882755,2.244765287,1.841379897,0.01833464,0.011878606,0.123212885,12,10,111,299,299,0.00229688,0.000140619,0.002640238,0.000177404,0.002669427,0.000172209,0.148804567
270,270,270,3.7,HRS001,41.41550485,42.8514182,11,132.9018,35.0337,133.294,35.223,7.547,0.076923077,0.748744568,23:39:00,23:39:47,591,394,197,122,-5.51549131,0.071548948,0.051621669,0.700134828,0.092472736,3.77E-07,2.66E-05,0.058368494,0.130950952,0.141566271,0.008808736,0.000602916,0.77355323,164,162,59,166,164,0.000669566,4.48E-05,0.00077959,6.81E-05,0.000372688,2.82E-05,0.011387369
271,271,271,3.7,HRS002,36.49967836,38.12120828,11,133.2755,34.8951,133.294,35.223,22.569,0.75,1.086534696,23:39:00,23:39:46,833,555,278,175,-11.60603594,0.15708838,0.004912627,0.069371189,0.011632047,7.19E-09,2.40E-07,0.0006512,0.005617493,0.003057224,0.000737385,0.000156604,0.029493743,91,2,100,278,299,0.00060703,4.10E-05,0.000411582,2.18E-05,0.000481668,2.39E-05,0.025001392
272,272,272,3.7,HRS005,49.60773117,50.81266566,11,133.2807,34.777,133.294,35.223,4.048,0.12,0.480813925,23:39:00,23:39:50,730,487,266,172,-6.264257848,0.080688235,0.038035653,0.52289563,0.043309458,8.44E-08,1.44E-05,0.030956784,0.396904779,0.138585902,0.007010847,0.000411164,0.54593402,109,57,122,52,55,0.000424802,3.46E-05,0.000413431,2.54E-05,0.000661762,4.38E-05,0.012841931
273,273,273,3.7,OKY001,39.86504527,41.35482843,11,133.7314,35.1945,133.294,35.223,3.732,1.5,2.882951449,23:39:00,23:39:47,344,229,128,69,-10.63740338,0.092046795,0.005457991,0.07918483,0.036440293,6.27E-08,2.98E-07,0.001788257,0.986764277,1.620124842,0.000805158,0.000259287,0.054960709,273,2,14,227,247,0.000446791,2.99E-05,0.001327161,9.33E-05,0.001789789,0.000141508,0.014649702
274,274,274,3.7,SMN001,36.95373773,38.55617632,11,133.1612,35.5372,133.294,35.223,14.705,1.5,3.100799478,23:39:00,23:39:47,531,354,177,117,-8.312002553,1.557326398,0.085488359,1.366040535,0.62408257,1.77E-05,7.27E-05,0.411306585,0.243218873,0.369374843,0.009174079,0.00494214,0.037013715,144,145,27,299,299,0.001893271,0.000185373,0.002234859,0.000193503,0.001931507,0.000184864,0.247856194
275,275,275,3.7,SMN002,34.38483136,36.10147681,11,133.0682,35.4714,133.294,35.223,3.936,0.375,1.43469003,23:39:00,23:39:46,184,123,81,49,-4.998554586,0.086310687,0.066194069,0.886680369,0.228745203,2.28E-06,4.38E-05,0.130937922,0.198152525,0.294124515,0.011826609,0.00154898,0.860945224,1,66,66,2,66,0.000772874,4.23E-05,0.000604147,3.66E-05,0.000515254,2.94E-05,0.013736772
277,277,277,3.7,SMN004,36.46464993,38.08767117,11,132.9004,35.2881,133.294,35.223,3.944,1.5,3.243528241,23:39:00,23:39:46,438,292,157,91,-6.110648782,0.963822558,0.237196888,3.691296787,1.779179225,0.00014927,0.000560141,3.819539828,2.865483115,4.063199641,0.022282634,0.014516251,0.145261094,24,24,24,299,299,0.002916831,0.000212525,0.002210201,0.000184867,0.002964967,0.000236502,0.153397124
